#,Date-Time (CEST),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
5792,08/22/2025 05:10:00,10.57,74.91,6.32,,
5793,08/22/2025 05:20:00,10.27,75.95,6.23,,
5794,08/22/2025 05:30:00,10.01,78.07,6.38,,
5795,08/22/2025 05:40:00,9.91,76.61,6.00,,
5796,08/22/2025 05:50:00,9.80,77.16,6.00,,
5797,08/22/2025 06:00:00,9.64,77.68,5.94,,
5798,08/22/2025 06:10:00,9.38,78.93,5.92,,
5799,08/22/2025 06:20:00,9.02,79.90,5.74,,
5800,08/22/2025 06:30:00,8.67,81.00,5.61,,
5801,08/22/2025 06:40:00,8.36,82.05,5.49,,
5802,08/22/2025 06:50:00,8.18,83.27,5.52,,
5803,08/22/2025 07:00:00,8.08,84.61,5.66,,
5804,08/22/2025 07:10:00,8.06,84.95,5.69,,
5805,08/22/2025 07:20:00,8.04,85.47,5.76,,
5806,08/22/2025 07:30:00,8.19,87.14,6.19,,
5807,08/22/2025 07:40:00,8.46,87.97,6.59,,
5808,08/22/2025 07:50:00,8.93,87.85,7.04,,
5809,08/22/2025 08:00:00,9.69,83.05,6.96,,
5810,08/22/2025 08:10:00,10.37,80.08,7.09,,
5811,08/22/2025 08:20:00,11.04,76.89,7.16,,
5812,08/22/2025 08:30:00,11.60,75.01,7.34,,
5813,08/22/2025 08:40:00,12.21,71.68,7.26,,
5814,08/22/2025 08:50:00,12.50,70.10,7.21,,
5815,08/22/2025 09:00:00,12.79,69.94,7.46,,
5816,08/22/2025 09:10:00,13.18,69.56,7.75,,
5817,08/22/2025 09:20:00,13.45,68.25,7.73,,
5818,08/22/2025 09:30:00,13.61,67.79,7.78,,
5819,08/22/2025 09:40:00,13.73,67.65,7.86,,
5820,08/22/2025 09:50:00,13.88,67.64,8.01,,
5821,08/22/2025 10:00:00,13.95,66.96,7.93,,
5822,08/22/2025 10:10:00,13.98,67.11,7.99,,
5823,08/22/2025 10:20:00,13.85,67.14,7.88,,
5824,08/22/2025 10:30:00,14.18,67.04,8.16,,
5825,08/22/2025 10:40:00,14.71,62.09,7.54,,
5826,08/22/2025 10:50:00,14.78,60.74,7.28,,
5827,08/22/2025 11:00:00,14.44,61.69,7.19,,
5828,08/22/2025 11:10:00,14.24,58.23,6.16,,
5829,08/22/2025 11:20:00,14.22,57.71,6.01,,
5830,08/22/2025 11:30:00,14.44,59.71,6.72,,
5831,08/22/2025 11:40:00,15.30,57.98,7.10,,
5832,08/22/2025 11:50:00,15.82,54.62,6.71,,
5833,08/22/2025 12:00:00,15.73,53.86,6.43,,
5834,08/22/2025 12:10:00,15.74,52.89,6.17,,
5835,08/22/2025 12:20:00,15.69,53.08,6.17,,
5836,08/22/2025 12:30:00,15.68,51.40,5.70,,
5837,08/22/2025 12:40:00,15.56,53.88,6.27,,
5838,08/22/2025 12:50:00,15.48,54.65,6.41,,
5839,08/22/2025 13:00:00,15.31,51.92,5.51,,
5840,08/22/2025 13:10:00,15.31,53.01,5.81,,
5841,08/22/2025 13:20:00,15.38,52.49,5.72,,
5842,08/22/2025 13:30:00,15.78,53.54,6.39,,
5843,08/22/2025 13:40:00,16.40,51.21,6.31,,
5844,08/22/2025 13:50:00,16.33,54.96,7.28,,
5845,08/22/2025 14:00:00,16.33,51.87,6.44,,
5846,08/22/2025 14:10:00,16.49,49.83,6.00,,
5847,08/22/2025 14:20:00,16.85,47.05,5.50,,
5848,08/22/2025 14:30:00,16.91,49.95,6.42,,
5849,08/22/2025 14:40:00,16.60,49.25,5.93,,
5850,08/22/2025 14:50:00,16.39,53.72,7.00,,
5851,08/22/2025 15:00:00,16.11,51.66,6.17,,
5852,08/22/2025 15:10:00,16.10,49.08,5.42,,
5853,08/22/2025 15:20:00,16.11,52.09,6.29,,
5854,08/22/2025 15:30:00,16.17,50.92,6.02,,
5855,08/22/2025 15:40:00,16.07,53.39,6.62,,
5856,08/22/2025 15:50:00,16.00,50.98,5.88,,
5857,08/22/2025 16:00:00,16.15,51.50,6.16,,
5858,08/22/2025 16:10:00,16.33,48.27,5.39,,
5859,08/22/2025 16:20:00,16.32,51.88,6.43,,
5860,08/22/2025 16:30:00,16.31,52.90,6.70,,
5861,08/22/2025 16:40:00,16.19,50.46,5.91,,
5862,08/22/2025 16:50:00,16.16,52.88,6.56,,
5863,08/22/2025 17:00:00,16.19,52.76,6.55,,
5864,08/22/2025 17:10:00,16.20,51.16,6.12,,
5865,08/22/2025 17:20:00,16.13,50.98,6.00,,
5866,08/22/2025 17:30:00,16.13,52.93,6.54,,
5867,08/22/2025 17:40:00,16.06,52.53,6.37,,
5868,08/22/2025 17:50:00,15.90,53.27,6.42,,
5869,08/22/2025 18:00:00,15.62,55.18,6.68,,
5870,08/22/2025 18:10:00,15.42,57.33,7.04,,
5871,08/22/2025 18:20:00,15.28,59.62,7.48,,
5872,08/22/2025 18:30:00,15.10,58.05,6.92,,
5873,08/22/2025 18:40:00,15.00,60.08,7.33,,
5874,08/22/2025 18:50:00,14.83,59.38,7.00,,
5875,08/22/2025 19:00:00,14.73,61.32,7.38,,
5876,08/22/2025 19:10:00,14.67,62.05,7.49,,
5877,08/22/2025 19:20:00,14.57,63.35,7.71,,
5878,08/22/2025 19:30:00,14.44,62.26,7.33,,
5879,08/22/2025 19:40:00,14.30,64.69,7.76,,
5880,08/22/2025 19:50:00,14.15,65.45,7.79,,
5881,08/22/2025 20:00:00,13.99,62.90,7.05,,
5882,08/22/2025 20:10:00,13.88,62.55,6.86,,
5883,08/22/2025 20:20:00,13.81,62.55,6.80,,
5884,08/22/2025 20:30:00,13.73,65.67,7.43,,
5885,08/22/2025 20:40:00,13.59,67.29,7.65,,
5886,08/22/2025 20:50:00,13.51,65.64,7.22,,
5887,08/22/2025 21:00:00,13.41,65.76,7.15,,
5888,08/22/2025 21:10:00,13.35,67.52,7.48,,
5889,08/22/2025 21:20:00,13.12,67.14,7.18,,
5890,08/22/2025 21:30:00,13.03,67.73,7.22,,
5891,08/22/2025 21:40:00,12.90,69.96,7.57,,
5892,08/22/2025 21:50:00,12.82,69.91,7.48,,
5893,08/22/2025 22:00:00,12.74,69.70,7.36,,
5894,08/22/2025 22:10:00,12.67,69.62,7.28,,
5895,08/22/2025 22:20:00,12.63,70.34,7.39,,
5896,08/22/2025 22:30:00,12.55,71.17,7.48,,
5897,08/22/2025 22:40:00,12.43,70.93,7.32,,
5898,08/22/2025 22:50:00,12.34,70.48,7.14,,
5899,08/22/2025 23:00:00,12.29,70.52,7.10,,
5900,08/22/2025 23:10:00,12.20,69.90,6.88,,
5901,08/22/2025 23:20:00,12.04,70.72,6.90,,
5902,08/22/2025 23:30:00,11.92,72.08,7.06,,
5903,08/22/2025 23:40:00,11.76,72.58,7.01,,
5904,08/22/2025 23:50:00,11.59,71.32,6.59,,
5905,08/23/2025 00:00:00,11.49,72.33,6.70,,
5906,08/23/2025 00:10:00,11.40,71.88,6.52,,
5907,08/23/2025 00:20:00,11.33,72.54,6.59,,
5908,08/23/2025 00:30:00,11.15,72.12,6.33,,
5909,08/23/2025 00:40:00,11.04,72.92,6.38,,
5910,08/23/2025 00:50:00,10.97,73.13,6.35,,
5911,08/23/2025 01:00:00,10.95,73.46,6.40,,
5912,08/23/2025 01:10:00,10.93,74.74,6.63,,
5913,08/23/2025 01:20:00,10.85,74.88,6.58,,
5914,08/23/2025 01:30:00,10.80,73.28,6.22,,
5915,08/23/2025 01:40:00,10.87,74.06,6.45,,
5916,08/23/2025 01:50:00,10.98,72.83,6.31,,
5917,08/23/2025 02:00:00,11.04,72.90,6.38,,
5918,08/23/2025 02:10:00,11.18,74.22,6.78,,
5919,08/23/2025 02:20:00,11.25,74.07,6.81,,
5920,08/23/2025 02:30:00,11.31,74.15,6.89,,
5921,08/23/2025 02:40:00,11.37,74.61,7.03,,
5922,08/23/2025 02:50:00,11.38,73.59,6.84,,
5923,08/23/2025 03:00:00,11.31,74.89,7.03,,
5924,08/23/2025 03:10:00,11.16,74.96,6.90,,
5925,08/23/2025 03:20:00,11.05,75.40,6.88,,
5926,08/23/2025 03:30:00,11.04,74.39,6.67,,
5927,08/23/2025 03:40:00,11.14,75.83,7.05,,
5928,08/23/2025 03:50:00,11.22,74.46,6.86,,
5929,08/23/2025 04:00:00,11.25,75.56,7.10,,
5930,08/23/2025 04:10:00,11.28,74.83,6.99,,
5931,08/23/2025 04:20:00,11.28,74.94,7.01,,
5932,08/23/2025 04:30:00,11.33,74.93,7.06,,
5933,08/23/2025 04:40:00,11.29,75.42,7.11,,
5934,08/23/2025 04:50:00,11.11,76.31,7.11,,
5935,08/23/2025 05:00:00,10.90,76.91,7.03,,
5936,08/23/2025 05:10:00,10.68,77.43,6.91,,
5937,08/23/2025 05:20:00,10.49,77.72,6.77,,
5938,08/23/2025 05:30:00,10.31,78.55,6.76,,
5939,08/23/2025 05:40:00,10.09,78.80,6.59,,
5940,08/23/2025 05:50:00,9.84,79.37,6.45,,
5941,08/23/2025 06:00:00,9.65,80.20,6.41,,
5942,08/23/2025 06:10:00,9.47,80.86,6.36,,
5943,08/23/2025 06:20:00,9.29,81.48,6.29,,
5944,08/23/2025 06:30:00,9.11,82.03,6.22,,
5945,08/23/2025 06:40:00,8.97,82.78,6.21,,
5946,08/23/2025 06:50:00,8.90,82.92,6.17,,
5947,08/23/2025 07:00:00,9.00,83.59,6.38,,
5948,08/23/2025 07:10:00,9.17,84.36,6.68,,
5949,08/23/2025 07:20:00,9.46,84.55,6.99,,
5950,08/23/2025 07:30:00,9.90,84.18,7.36,,
5951,08/23/2025 07:40:00,10.44,82.92,7.68,,
5952,08/23/2025 07:50:00,11.04,79.51,7.65,,
5953,08/23/2025 08:00:00,11.44,78.35,7.82,,
5954,08/23/2025 08:10:00,11.78,77.80,8.05,,
5955,08/23/2025 08:20:00,12.07,76.90,8.16,,
5956,08/23/2025 08:30:00,12.28,75.62,8.11,,
5957,08/23/2025 08:40:00,12.51,73.25,7.87,,
5958,08/23/2025 08:50:00,12.72,71.36,7.68,,
5959,08/23/2025 09:00:00,12.81,73.30,8.17,,
5960,08/23/2025 09:10:00,12.81,72.51,8.01,,
5961,08/23/2025 09:20:00,12.97,72.56,8.17,,
5962,08/23/2025 09:30:00,13.37,70.97,8.23,,
5963,08/23/2025 09:40:00,13.68,67.59,7.81,,
5964,08/23/2025 09:50:00,13.75,69.94,8.37,,
5965,08/23/2025 10:00:00,13.67,74.00,9.14,,
5966,08/23/2025 10:10:00,13.41,74.95,9.08,,
5967,08/23/2025 10:20:00,13.24,72.13,8.35,,
5968,08/23/2025 10:30:00,13.35,74.46,8.92,,
5969,08/23/2025 10:40:00,13.90,71.02,8.74,,
5970,08/23/2025 10:50:00,14.68,69.18,9.11,,
5971,08/23/2025 11:00:00,15.86,62.41,8.70,,
5972,08/23/2025 11:10:00,16.84,59.77,8.99,,
5973,08/23/2025 11:20:00,17.64,57.26,9.10,,
5974,08/23/2025 11:30:00,16.74,60.20,9.00,,
5975,08/23/2025 11:40:00,15.72,64.36,9.03,,
5976,08/23/2025 11:50:00,15.10,66.18,8.85,,
5977,08/23/2025 12:00:00,15.28,65.07,8.77,,
5978,08/23/2025 12:10:00,15.48,61.79,8.20,,
5979,08/23/2025 12:20:00,15.56,61.99,8.32,,
5980,08/23/2025 12:30:00,15.92,60.43,8.29,,
5981,08/23/2025 12:40:00,15.93,60.70,8.37,,
5982,08/23/2025 12:50:00,16.28,58.04,8.03,,
5983,08/23/2025 13:00:00,16.89,59.11,8.87,,
5984,08/23/2025 13:10:00,16.96,57.52,8.54,,
5985,08/23/2025 13:20:00,17.01,57.92,8.68,,
5986,08/23/2025 13:30:00,17.18,54.62,7.97,,
5987,08/23/2025 13:40:00,16.82,57.21,8.33,,
5988,08/23/2025 13:50:00,16.93,59.31,8.96,,
5989,08/23/2025 14:00:00,17.33,53.34,7.77,,
5990,08/23/2025 14:10:00,17.26,55.20,8.21,,
5991,08/23/2025 14:20:00,16.32,59.73,8.49,,
5992,08/23/2025 14:30:00,15.28,64.18,8.57,,
5993,08/23/2025 14:40:00,14.69,66.87,8.61,,
5994,08/23/2025 14:50:00,14.58,68.38,8.84,,
5995,08/23/2025 15:00:00,14.78,67.83,8.91,,
5996,08/23/2025 15:10:00,15.67,65.49,9.24,,
5997,08/23/2025 15:20:00,16.14,62.96,9.10,,
5998,08/23/2025 15:30:00,16.12,61.36,8.70,,
5999,08/23/2025 15:40:00,16.01,60.06,8.28,,
6000,08/23/2025 15:50:00,15.53,66.04,9.23,,
6001,08/23/2025 16:00:00,14.69,72.11,9.74,,
6002,08/23/2025 16:10:00,14.22,73.43,9.55,,
6003,08/23/2025 16:20:00,14.22,73.84,9.63,,
6004,08/23/2025 16:30:00,14.44,69.65,8.98,,
6005,08/23/2025 16:40:00,14.72,66.54,8.57,,
6006,08/23/2025 16:50:00,14.98,63.67,8.17,,
6007,08/23/2025 17:00:00,15.15,58.59,7.11,,
6008,08/23/2025 17:10:00,15.21,58.61,7.16,,
6009,08/23/2025 17:20:00,15.42,55.62,6.60,,
6010,08/23/2025 17:30:00,15.47,54.58,6.38,,
6011,08/23/2025 17:40:00,15.30,56.43,6.70,,
6012,08/23/2025 17:50:00,14.81,66.62,8.67,,
6013,08/23/2025 18:00:00,14.09,71.93,9.12,,
6014,08/23/2025 18:10:00,13.66,74.77,9.28,,
6015,08/23/2025 18:20:00,13.48,76.55,9.45,,
6016,08/23/2025 18:30:00,13.40,78.54,9.76,,
6017,08/23/2025 18:40:00,13.38,77.96,9.63,,
6018,08/23/2025 18:50:00,13.37,77.08,9.45,,
6019,08/23/2025 19:00:00,13.40,76.96,9.46,,
6020,08/23/2025 19:10:00,13.33,74.57,8.92,,
6021,08/23/2025 19:20:00,13.18,75.57,8.97,,
6022,08/23/2025 19:30:00,13.07,74.63,8.68,,
6023,08/23/2025 19:40:00,13.02,71.86,8.07,,
6024,08/23/2025 19:50:00,12.79,72.64,8.01,,
6025,08/23/2025 20:00:00,12.45,73.76,7.91,,
6026,08/23/2025 20:10:00,12.16,73.74,7.62,,
6027,08/23/2025 20:20:00,11.93,74.87,7.63,,
6028,08/23/2025 20:30:00,11.74,74.82,7.43,,
6029,08/23/2025 20:40:00,11.44,74.38,7.06,,
6030,08/23/2025 20:50:00,11.30,73.75,6.80,,
6031,08/23/2025 21:00:00,11.24,73.26,6.64,,
6032,08/23/2025 21:10:00,11.12,73.80,6.63,,
6033,08/23/2025 21:20:00,10.86,73.78,6.38,,
6034,08/23/2025 21:30:00,10.71,74.64,6.40,,
6035,08/23/2025 21:40:00,10.67,75.71,6.57,,
6036,08/23/2025 21:50:00,10.65,78.68,7.11,,
6037,08/23/2025 22:00:00,10.62,79.31,7.19,,
6038,08/23/2025 22:10:00,10.39,79.05,6.93,,
6039,08/23/2025 22:20:00,10.03,79.09,6.58,,
6040,08/23/2025 22:30:00,9.56,79.67,6.23,,
6041,08/23/2025 22:40:00,9.07,80.90,5.98,,
6042,08/23/2025 22:50:00,8.70,81.43,5.70,,
6043,08/23/2025 23:00:00,8.63,81.89,5.72,,
6044,08/23/2025 23:10:00,8.51,81.95,5.62,,
6045,08/23/2025 23:20:00,8.44,81.92,5.54,,
6046,08/23/2025 23:30:00,8.37,82.57,5.59,,
6047,08/23/2025 23:40:00,8.23,83.40,5.60,,
6048,08/23/2025 23:50:00,8.04,83.39,5.41,,
6049,08/24/2025 00:00:00,7.91,84.02,5.39,,
6050,08/24/2025 00:10:00,7.69,84.03,5.17,,
6051,08/24/2025 00:20:00,7.47,84.97,5.12,,
6052,08/24/2025 00:30:00,7.42,86.97,5.40,,
6053,08/24/2025 00:40:00,7.37,86.94,5.34,,
6054,08/24/2025 00:50:00,7.38,87.45,5.44,,
6055,08/24/2025 01:00:00,7.42,87.81,5.54,,
6056,08/24/2025 01:10:00,7.48,87.10,5.48,,
6057,08/24/2025 01:20:00,7.60,86.40,5.48,,
6058,08/24/2025 01:30:00,7.59,85.72,5.36,,
6059,08/24/2025 01:40:00,7.53,85.60,5.28,,
6060,08/24/2025 01:50:00,7.42,85.85,5.21,,
6061,08/24/2025 02:00:00,7.34,86.17,5.19,,
6062,08/24/2025 02:10:00,7.31,86.36,5.19,,
6063,08/24/2025 02:20:00,7.28,86.28,5.15,,
6064,08/24/2025 02:30:00,7.29,86.21,5.15,,
6065,08/24/2025 02:40:00,7.19,86.23,5.06,,
6066,08/24/2025 02:50:00,7.08,86.47,4.98,,
6067,08/24/2025 03:00:00,7.10,86.63,5.03,,
6068,08/24/2025 03:10:00,7.04,86.75,4.99,,
6069,08/24/2025 03:20:00,6.96,86.56,4.88,,
6070,08/24/2025 03:30:00,6.95,86.90,4.92,,
6071,08/24/2025 03:40:00,7.01,86.69,4.95,,
6072,08/24/2025 03:50:00,6.96,86.16,4.81,,
6073,08/24/2025 04:00:00,6.93,86.24,4.79,,
6074,08/24/2025 04:10:00,6.80,86.62,4.73,,
6075,08/24/2025 04:20:00,6.70,86.76,4.66,,
6076,08/24/2025 04:30:00,6.69,87.09,4.70,,
6077,08/24/2025 04:40:00,6.74,86.94,4.73,,
6078,08/24/2025 04:50:00,6.69,86.88,4.67,,
6079,08/24/2025 05:00:00,6.65,86.95,4.64,,
6080,08/24/2025 05:10:00,6.66,86.72,4.61,,
6081,08/24/2025 05:20:00,6.59,86.72,4.54,,
6082,08/24/2025 05:30:00,6.49,86.94,4.48,,
6083,08/24/2025 05:40:00,6.39,87.07,4.40,,
6084,08/24/2025 05:50:00,6.36,87.44,4.43,,
6085,08/24/2025 06:00:00,6.30,87.33,4.36,,
6086,08/24/2025 06:10:00,6.14,86.41,4.05,,
6087,08/24/2025 06:20:00,5.92,87.35,3.98,,
6088,08/24/2025 06:30:00,5.85,88.24,4.06,,
6089,08/24/2025 06:40:00,5.79,88.66,4.07,,
6090,08/24/2025 06:50:00,5.90,89.37,4.29,,
6091,08/24/2025 07:00:00,6.06,89.67,4.49,,
6092,08/24/2025 07:10:00,6.17,89.47,4.58,,
6093,08/24/2025 07:20:00,6.33,89.45,4.72,,
6094,08/24/2025 07:30:00,6.57,89.51,4.98,,
6095,08/24/2025 07:40:00,6.84,89.41,5.23,,
6096,08/24/2025 07:50:00,7.16,88.88,5.46,,
6097,08/24/2025 08:00:00,7.58,88.29,5.78,,
6098,08/24/2025 08:10:00,8.14,88.53,6.36,,
6099,08/24/2025 08:20:00,9.15,86.36,7.00,,
6100,08/24/2025 08:30:00,10.28,80.11,7.02,,
6101,08/24/2025 08:40:00,11.01,75.51,6.86,,
6102,08/24/2025 08:50:00,12.18,73.59,7.62,,
6103,08/24/2025 09:00:00,13.18,71.18,8.09,,
6104,08/24/2025 09:10:00,13.95,67.28,8.00,,
6105,08/24/2025 09:20:00,14.65,64.84,8.12,,
6106,08/24/2025 09:30:00,15.19,61.99,7.98,,
6107,08/24/2025 09:40:00,15.31,61.45,7.96,,
6108,08/24/2025 09:50:00,15.23,65.82,8.89,,
6109,08/24/2025 10:00:00,15.96,61.14,8.49,,
6110,08/24/2025 10:10:00,16.56,59.24,8.59,,
6111,08/24/2025 10:20:00,17.11,59.46,9.17,,
6112,08/24/2025 10:30:00,17.30,56.72,8.64,,
6113,08/24/2025 10:40:00,17.34,56.63,8.66,,
6114,08/24/2025 10:50:00,17.48,52.55,7.69,,
6115,08/24/2025 11:00:00,16.65,56.03,7.86,,
6116,08/24/2025 11:10:00,15.88,58.78,7.84,,
6117,08/24/2025 11:20:00,15.18,62.44,8.07,,
6118,08/24/2025 11:30:00,14.79,62.54,7.72,,
6119,08/24/2025 11:40:00,14.73,61.30,7.38,,
6120,08/24/2025 11:50:00,14.91,61.07,7.48,,
6121,08/24/2025 12:00:00,14.83,60.29,7.22,,
6122,08/24/2025 12:10:00,14.68,62.95,7.72,,
6123,08/24/2025 12:20:00,14.57,62.37,7.48,,
6124,08/24/2025 12:30:00,14.56,61.00,7.14,,
6125,08/24/2025 12:40:00,14.80,61.17,7.41,,
6126,08/24/2025 12:50:00,15.24,58.99,7.29,,
6127,08/24/2025 13:00:00,15.66,57.58,7.33,,
6128,08/24/2025 13:10:00,15.95,56.76,7.39,,
6129,08/24/2025 13:20:00,16.37,54.76,7.27,,
6130,08/24/2025 13:30:00,16.35,58.07,8.11,,
6131,08/24/2025 13:40:00,15.98,58.77,7.93,,
6132,08/24/2025 13:50:00,15.46,62.25,8.29,,
6133,08/24/2025 14:00:00,15.15,61.27,7.76,,
6134,08/24/2025 14:10:00,15.21,60.50,7.63,,
6135,08/24/2025 14:20:00,15.78,59.11,7.83,,
6136,08/24/2025 14:30:00,16.72,52.44,6.95,,
6137,08/24/2025 14:40:00,16.64,51.50,6.62,,
6138,08/24/2025 14:50:00,16.40,58.04,8.14,,
6139,08/24/2025 15:00:00,16.05,60.07,8.32,,
6140,08/24/2025 15:10:00,15.85,56.99,7.36,,
6141,08/24/2025 15:20:00,16.05,56.13,7.33,,
6142,08/24/2025 15:30:00,16.36,53.35,6.87,,
6143,08/24/2025 15:40:00,16.67,50.71,6.42,,
6144,08/24/2025 15:50:00,16.93,52.59,7.19,,
6145,08/24/2025 16:00:00,17.14,51.07,6.95,,
6146,08/24/2025 16:10:00,17.07,49.44,6.42,,
6147,08/24/2025 16:20:00,16.95,51.90,7.02,,
6148,08/24/2025 16:30:00,16.86,52.73,7.16,,
6149,08/24/2025 16:40:00,16.63,55.21,7.62,,
6150,08/24/2025 16:50:00,16.35,54.39,7.15,,
6151,08/24/2025 17:00:00,16.32,51.90,6.43,,
6152,08/24/2025 17:10:00,16.57,49.59,6.00,,
6153,08/24/2025 17:20:00,16.61,57.02,8.08,,
6154,08/24/2025 17:30:00,16.55,55.25,7.56,,
6155,08/24/2025 17:40:00,16.40,56.34,7.70,,
6156,08/24/2025 17:50:00,16.28,58.54,8.15,,
6157,08/24/2025 18:00:00,16.24,54.61,7.09,,
6158,08/24/2025 18:10:00,16.24,54.73,7.13,,
6159,08/24/2025 18:20:00,16.19,54.57,7.04,,
6160,08/24/2025 18:30:00,16.08,56.76,7.52,,
6161,08/24/2025 18:40:00,16.06,58.85,8.03,,
6162,08/24/2025 18:50:00,15.95,58.73,7.89,,
6163,08/24/2025 19:00:00,15.70,59.37,7.82,,
6164,08/24/2025 19:10:00,15.37,60.00,7.66,,
6165,08/24/2025 19:20:00,14.97,61.07,7.54,,
6166,08/24/2025 19:30:00,14.60,61.95,7.41,,
6167,08/24/2025 19:40:00,14.29,61.39,6.98,,
6168,08/24/2025 19:50:00,13.94,64.30,7.32,,
6169,08/24/2025 20:00:00,13.59,67.18,7.63,,
6170,08/24/2025 20:10:00,13.26,64.14,6.65,,
6171,08/24/2025 20:20:00,12.97,66.26,6.84,,
6172,08/24/2025 20:30:00,12.50,63.95,5.88,,
6173,08/24/2025 20:40:00,12.01,66.13,5.90,,
6174,08/24/2025 20:50:00,11.55,64.01,4.99,,
6175,08/24/2025 21:00:00,11.31,67.92,5.62,,
6176,08/24/2025 21:10:00,11.08,67.72,5.35,,
6177,08/24/2025 21:20:00,10.93,68.28,5.32,,
6178,08/24/2025 21:30:00,10.93,70.36,5.76,,
6179,08/24/2025 21:40:00,10.98,70.40,5.81,,
6180,08/24/2025 21:50:00,11.00,67.90,5.31,,
6181,08/24/2025 22:00:00,11.01,70.00,5.76,,
6182,08/24/2025 22:10:00,10.86,70.95,5.81,,
6183,08/24/2025 22:20:00,10.68,72.69,5.99,,
6184,08/24/2025 22:30:00,10.51,69.68,5.21,,
6185,08/24/2025 22:40:00,10.36,69.42,5.02,,
6186,08/24/2025 22:50:00,10.26,69.77,4.99,,
6187,08/24/2025 23:00:00,10.15,71.70,5.28,,
6188,08/24/2025 23:10:00,9.96,72.60,5.28,,
6189,08/24/2025 23:20:00,9.66,74.03,5.27,,
6190,08/24/2025 23:30:00,9.33,74.50,5.04,,
6191,08/24/2025 23:40:00,8.98,75.12,4.83,,
6192,08/24/2025 23:50:00,8.66,76.68,4.81,,
6193,08/25/2025 00:00:00,8.57,75.33,4.46,,
6194,08/25/2025 00:10:00,8.50,75.44,4.42,,
6195,08/25/2025 00:20:00,8.55,75.07,4.39,,
6196,08/25/2025 00:30:00,8.59,75.44,4.50,,
6197,08/25/2025 00:40:00,8.48,76.12,4.53,,
6198,08/25/2025 00:50:00,8.39,76.41,4.50,,
6199,08/25/2025 01:00:00,8.17,76.16,4.23,,
6200,08/25/2025 01:10:00,8.05,77.02,4.28,,
6201,08/25/2025 01:20:00,7.94,77.09,4.19,,
6202,08/25/2025 01:30:00,7.87,78.67,4.40,,
6203,08/25/2025 01:40:00,7.75,77.85,4.14,,
6204,08/25/2025 01:50:00,7.82,77.27,4.09,,
6205,08/25/2025 02:00:00,7.81,77.50,4.13,,
6206,08/25/2025 02:10:00,7.65,78.17,4.10,,
6207,08/25/2025 02:20:00,7.43,79.63,4.15,,
6208,08/25/2025 02:30:00,7.27,79.92,4.04,,
6209,08/25/2025 02:40:00,7.15,80.03,3.95,,
6210,08/25/2025 02:50:00,6.96,81.04,3.94,,
6211,08/25/2025 03:00:00,6.82,80.81,3.76,,
6212,08/25/2025 03:10:00,6.60,81.88,3.74,,
6213,08/25/2025 03:20:00,6.61,81.38,3.66,,
6214,08/25/2025 03:30:00,6.83,81.14,3.83,,
6215,08/25/2025 03:40:00,6.95,80.48,3.83,,
6216,08/25/2025 03:50:00,6.98,80.91,3.93,,
6217,08/25/2025 04:00:00,6.95,80.45,3.82,,
6218,08/25/2025 04:10:00,6.97,79.98,3.76,,
6219,08/25/2025 04:20:00,7.04,79.84,3.81,,
6220,08/25/2025 04:30:00,7.11,79.33,3.78,,
6221,08/25/2025 04:40:00,7.14,79.10,3.77,,
6222,08/25/2025 04:50:00,7.12,78.59,3.66,,
6223,08/25/2025 05:00:00,7.09,78.79,3.66,,
6224,08/25/2025 05:10:00,6.96,79.29,3.63,,
6225,08/25/2025 05:20:00,6.96,79.14,3.60,,
6226,08/25/2025 05:30:00,6.96,79.20,3.61,,
6227,08/25/2025 05:40:00,6.97,79.40,3.66,,
6228,08/25/2025 05:50:00,6.93,79.79,3.68,,
6229,08/25/2025 06:00:00,6.76,79.78,3.53,,
6230,08/25/2025 06:10:00,6.68,80.06,3.49,,
6231,08/25/2025 06:20:00,6.52,80.67,3.44,,
6232,08/25/2025 06:30:00,6.48,81.06,3.47,,
6233,08/25/2025 06:40:00,6.51,80.87,3.47,,
6234,08/25/2025 06:50:00,6.58,81.11,3.58,,
6235,08/25/2025 07:00:00,6.66,81.19,3.67,,
6236,08/25/2025 07:10:00,6.72,81.85,3.85,,
6237,08/25/2025 07:20:00,6.93,83.08,4.26,,
6238,08/25/2025 07:30:00,7.10,82.30,4.29,,
6239,08/25/2025 07:40:00,7.49,82.40,4.70,,
6240,08/25/2025 07:50:00,7.92,82.05,5.06,,
6241,08/25/2025 08:00:00,8.36,80.15,5.15,,
6242,08/25/2025 08:10:00,8.73,79.30,5.35,,
6243,08/25/2025 08:20:00,9.42,76.08,5.43,,
6244,08/25/2025 08:30:00,9.98,74.87,5.74,,
6245,08/25/2025 08:40:00,10.62,75.27,6.43,,
6246,08/25/2025 08:50:00,11.91,70.81,6.80,,
6247,08/25/2025 09:00:00,13.35,66.09,7.16,,
6248,08/25/2025 09:10:00,14.50,60.37,6.93,,
6249,08/25/2025 09:20:00,15.28,59.32,7.41,,
6250,08/25/2025 09:30:00,16.19,58.02,7.94,,
6251,08/25/2025 09:40:00,16.90,57.27,8.41,,
6252,08/25/2025 09:50:00,17.43,56.10,8.60,,
6253,08/25/2025 10:00:00,17.87,53.45,8.29,,
6254,08/25/2025 10:10:00,18.25,52.84,8.48,,
6255,08/25/2025 10:20:00,18.52,52.33,8.59,,
